station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
BER;10.03.2025 12:00;11.3;10.4;12.3;15.2;13.2;67.8;9.1;5.6;940.1;1004.2;1004.5;;;5.3;227;2;7.2;19.1;5.2;18.7;;;0;0;474;307;;;;19;0.245
BER;10.03.2025 13:00;12.6;11.9;13.3;16.5;15;61.3;8.9;5.4;939.6;1003.4;1004;;;6.1;240;2.5;9;22;6;21.6;;;0;0;495;301;;;;31;0.268
BER;10.03.2025 14:00;13.4;12.6;13.9;17.6;16.9;55.4;8.5;4.6;939.2;1002.7;1003.5;;;6.2;275;2.6;9.4;22.3;6;21.6;;;0;0;516;291;;;;47;0.283
BER;10.03.2025 15:00;14.1;13.2;14.4;17.2;16.1;45.2;7.3;2.4;939.1;1002.4;1003.4;;;6.2;278;3;10.8;22.3;6;21.6;;;0;0;412;282;;;;51;0.249
BER;10.03.2025 16:00;14.4;14.3;14.5;16.8;16.1;39.1;6.4;0.7;938.9;1002.1;1003.2;;;7.2;274;3.3;11.9;25.9;6.7;24.1;;;0;0;321;280;;;;60;0.205
BER;10.03.2025 17:00;13.5;12.6;14.1;14;11.7;42.3;6.5;0.9;939;1002.4;1003.3;;;6.6;275;2.4;8.6;23.8;6.4;23;;;0;0;142;278;;;;60;0.088
BER;10.03.2025 18:00;10.4;8.3;12.5;5.7;3.3;56;7;1.9;939.3;1003.5;1003.6;;;2.6;297;0.5;1.8;9.4;2.5;9;;;0;0;10;274;;;;14;-0.012
BER;10.03.2025 19:00;7.3;6.8;7.9;2.5;2.1;73.1;7.4;2.7;939.8;1004.7;1004.2;;;1.5;27;0.5;1.8;5.4;1.4;5;;;0;0;0;273;;;;0;-0.012
BER;10.03.2025 20:00;6.5;5.5;6.9;2.3;1.6;77.8;7.5;2.9;940;1005.3;1004.4;;;1;14;0.4;1.4;3.6;1;3.6;;;0;0;0;295;;;;0;0.002
BER;10.03.2025 21:00;6.6;5.9;7.1;3.8;3.4;79.3;7.7;3.2;940.4;1005.6;1004.8;;;3.1;11;1;3.6;11.2;3;10.8;;;0;0;0;301;;;;0;0.006
BER;10.03.2025 22:00;6.1;5.8;6.3;3.4;2.5;82.2;7.7;3.2;940.5;1005.8;1004.9;;;1.8;18;0.6;2.2;6.5;1.7;6.1;;;0;0;0;308;;;;0;0.003
BER;10.03.2025 23:00;6.1;5.8;6.3;3.8;3.5;82.9;7.8;3.4;940.3;1005.6;1004.7;;;1.3;27;0.5;1.8;4.7;1.3;4.7;;;0;0;0;312;;;;0;0.002
BER;11.03.2025 00:00;6;5.5;6.3;4.3;4;83.9;7.8;3.5;940.3;1005.6;1004.7;;;1.5;27;0.7;2.5;5.4;1.4;5;;;0;0;0;321;;;;0;0.003
BER;11.03.2025 01:00;6;5.7;6.5;4.4;4.1;84.6;7.9;3.6;940.1;1005.4;1004.5;;;1.4;18;0.5;1.8;5;1.3;4.7;;;0;0;0;321;;;;0;0.002
BER;11.03.2025 02:00;5.5;5.3;5.7;3.3;2.1;87.4;7.9;3.6;939.8;1005.3;1004.2;;;1.1;27;0.3;1.1;4;1;3.6;;;0;0;0;302;;;;0;0
BER;11.03.2025 03:00;4.9;4.7;5.1;1.1;0.8;88.8;7.7;3.2;939.4;1005;1003.8;;;0.7;270;0.3;1.1;2.5;0.6;2.2;;;0;0;0;280;;;;0;-0.004
BER;11.03.2025 04:00;4;3.1;4.8;0.2;0;91.1;7.4;2.7;939.3;1005;1003.6;;;0.9;153;0.3;1.1;3.2;0.9;3.2;;;0;0;0;278;;;;0;-0.003
BER;11.03.2025 05:00;3.3;2.9;3.7;0.5;0.1;92.7;7.2;2.3;939.2;1005.1;1003.5;;;1.8;14;0.9;3.2;6.5;1.7;6.1;;;0;0;0;276;;;;0;0.001
BER;11.03.2025 06:00;3.6;3.2;4.1;0.7;-0.7;91.9;7.3;2.4;939.3;1005.1;1003.6;;;1.4;135;0.5;1.8;5;1.4;5;;;0;0;1;294;;;;0;0
BER;11.03.2025 07:00;4.2;3.5;4.8;2.9;2.1;90.6;7.5;2.8;939.4;1005.2;1003.8;;;0.9;315;0.3;1.1;3.2;0.8;2.9;;;0;0;42;301;;;;0;0.016
BER;11.03.2025 08:00;5.8;5.1;6.5;6.6;5.1;85.8;7.9;3.6;939.5;1004.8;1003.9;;;1;243;0.3;1.1;3.6;0.9;3.2;;;0;0;156;295;;;;4;0.063
BER;11.03.2025 09:00;7.3;6.6;8.1;9.6;8;78.8;8.1;3.9;939.7;1004.6;1004.1;;;1.8;216;0.9;3.2;6.5;1.8;6.5;;;0;0;245;309;;;;1;0.112
BER;11.03.2025 10:00;8.7;8.3;9.1;10.8;10.4;70.7;8;3.7;939.6;1004.2;1004;;;1.7;236;0.8;2.9;6.1;1.6;5.8;;;0;0;214;324;;;;0;0.115
BER;11.03.2025 11:00;10;9.5;10.9;14.8;12.9;66.1;8.2;4;939.2;1003.5;1003.5;;;3.9;241;1.4;5;14;3.8;13.7;;;0;0;486;297;;;;32;0.241
BER;11.03.2025 12:00;11.7;11.3;12.5;18.7;18;57.8;8;3.7;938.6;1002.4;1002.9;;;3.7;214;1.1;4;13.3;3.6;13;;;0;0;691;281;;;;60;0.351
BER;11.03.2025 13:00;12.7;12.3;13.1;19.6;18.9;50.5;7.4;2.7;937.9;1001.4;1002.2;;;2.6;221;1.3;4.7;9.4;2.5;9;;;0;0;640;288;;;;60;0.335
BER;11.03.2025 14:00;13.4;13.1;13.8;18.9;17.3;48;7.4;2.7;937.1;1000.4;1001.3;;;4;260;1.5;5.4;14.4;3.9;14;;;0;0;527;292;;;;50;0.286
BER;11.03.2025 15:00;13.4;13.1;13.6;16.1;14.5;50.5;7.8;3.3;936.8;1000.1;1001;;;5.3;255;2.3;8.3;19.1;5;18;;;0;0;335;302;;;;27;0.203
BER;11.03.2025 16:00;12.8;12.3;13.5;13.8;12.3;54.7;8.1;3.9;936.6;1000.1;1000.8;;;3.6;298;1.6;5.8;13;3.5;12.6;;;0;0;185;310;;;;14;0.115
BER;11.03.2025 17:00;12;11.5;12.4;11;9.5;58.2;8.2;4.1;936.4;1000;1000.6;;;2.8;323;1.6;5.8;10.1;2.7;9.7;;;0;0;72;312;;;;0;0.057
BER;11.03.2025 18:00;10.9;9.4;11.4;8;6.7;64.7;8.4;4.5;936.4;1000.3;1000.6;;;1.8;27;1.2;4.3;6.5;1.7;6.1;;;0;0;7;310;;;;0;0.021
BER;11.03.2025 19:00;9;8.4;9.4;6.4;6;75.8;8.7;4.9;936.4;1000.8;1000.6;;;1.3;37;0.7;2.5;4.7;1.3;4.7;;;0;0;0;320;;;;0;0.006
BER;11.03.2025 20:00;8.7;8.3;9.5;7.1;6.9;83.3;9.4;6;936.4;1000.8;1000.6;;;1.7;27;0.6;2.2;6.1;1.7;6.1;;;0;0;0;338;;;;0;0.003
BER;11.03.2025 21:00;8.3;8.1;8.7;6.8;6.1;86.5;9.5;6.2;936.1;1000.6;1000.3;;;1.7;11;1.1;4;6.1;1.7;6.1;;;0;0;0;330;;;;0;0.004
BER;11.03.2025 22:00;8.1;7.5;8.4;6.5;6.3;86.9;9.4;6;935.9;1000.4;1000.1;;;1.7;360;0.7;2.5;6.1;1.7;6.1;;;0;0;0;329;;;;0;0.002
BER;11.03.2025 23:00;7.6;7.2;8.1;6.2;6;88;9.2;5.8;935.7;1000.3;999.9;;;1.6;27;0.8;2.9;5.8;1.5;5.4;;;0;0;0;329;;;;0;0.002
BER;12.03.2025 00:00;7.5;7.2;7.8;6.2;6.1;89.2;9.2;5.8;935.1;999.7;999.2;;;2.1;6;1;3.6;7.6;2.1;7.6;;;0;0;0;326;;;;0;0.003
BER;12.03.2025 01:00;7.1;6.6;7.7;5.2;4.8;88.1;8.9;5.3;934.7;999.3;998.8;;;1.5;329;0.8;2.9;5.4;1.5;5.4;;;0;0;0;313;;;;0;0.002
BER;12.03.2025 02:00;6.6;6.4;6.8;4.9;4.7;92.2;9;5.5;934.2;999;998.3;;;1.1;360;0.4;1.4;4;1;3.6;;;0;0;0;320;;;;0;0
BER;12.03.2025 03:00;6.6;6.4;6.6;5.3;4.9;91.1;8.9;5.2;933.6;998.4;997.6;;;1;18;0.5;1.8;3.6;1;3.6;;;0;0;0;328;;;;0;0
BER;12.03.2025 04:00;6.7;6.5;6.8;5.6;5.5;91.8;9;5.4;933.4;998.1;997.4;;;0.9;315;0.2;0.7;3.2;0.8;2.9;;;0;0;0;333;;;;0;-0.001
BER;12.03.2025 05:00;6.8;6.7;6.8;5.9;5.8;92.5;9.1;5.6;933.5;998.2;997.5;;;1.7;207;0.6;2.2;6.1;1.6;5.8;;;0.8;0;0;339;;;;0;0
BER;12.03.2025 06:00;6.8;6.7;6.9;6.1;6.1;94.9;9.4;6.1;933.6;998.3;997.6;;;0.9;194;0.4;1.4;3.2;0.9;3.2;;;1;0;0;342;;;;0;0
BER;12.03.2025 07:00;6.8;6.7;6.9;6.3;6.2;94.6;9.3;6;934;998.7;998;;;5.2;239;1.2;4.3;18.7;5.1;18.4;;;2.7;0;5;343;;;;0;0.018
BER;12.03.2025 08:00;6.5;6.3;6.6;6.1;6;91.8;8.9;5.2;934.4;999.2;998.5;;;5.8;255;2.1;7.6;20.9;5.7;20.5;;;0.4;0;38;336;;;;0;0.031
BER;12.03.2025 09:00;6.3;6;6.6;6.8;6.2;91.9;8.8;5.1;934.5;999.4;998.6;;;3.5;248;1.2;4.3;12.6;3.4;12.2;;;0.6;0;116;333;;;;0;0.059
BER;12.03.2025 10:00;6.8;6.7;6.9;7.6;7.1;87.9;8.7;4.9;934.5;999.2;998.6;;;2;238;1;3.6;7.2;2;7.2;;;0;0;157;333;;;;0;0.081
BER;12.03.2025 11:00;7.2;7;7.6;8.3;7.6;85.4;8.7;5;934.3;998.9;998.4;;;3.4;278;1.5;5.4;12.2;3.3;11.9;;;0;0;173;337;;;;0;0.091
BER;12.03.2025 12:00;7.2;6.9;7.3;8.1;7.9;86.8;8.8;5.2;934;998.6;998.1;;;2.2;243;0.9;3.2;7.9;2.1;7.6;;;0.1;0;153;339;;;;0;0.084
BER;12.03.2025 13:00;7.6;7.5;7.8;9.3;8.6;88.9;9.3;5.9;933.4;997.9;997.4;;;1.8;18;0.6;2.2;6.5;1.8;6.5;;;0.7;0;235;341;;;;0;0.118
BER;12.03.2025 14:00;7.6;7.3;7.9;7.9;7.1;89.8;9.4;6;933.1;997.6;997.1;;;5.8;353;1.4;5;20.9;5.5;19.8;;;0.5;0;78;344;;;;0;0.052
BER;12.03.2025 15:00;7.6;7.4;7.9;9;8;89.6;9.4;6;933.1;997.5;997.1;;;3.6;234;1.5;5.4;13;3.5;12.6;;;0.4;0;232;333;;;;3;0.105
BER;12.03.2025 16:00;7.9;7.8;8.1;8.3;7.8;81.8;8.7;5;932.8;997.2;996.8;;;4.1;242;2;7.2;14.8;4.1;14.8;;;0;0;191;318;;;;5;0.086
BER;12.03.2025 17:00;7.6;7.5;7.8;8.3;7.2;80.5;8.4;4.5;932.8;997.2;996.8;;;3.4;302;1.3;4.7;12.2;3.3;11.9;;;0;0;115;310;;;;10;0.038
BER;12.03.2025 18:00;6.9;6.7;7.3;5.9;5.2;87.6;8.7;5;932.9;997.5;996.9;;;2.3;21;1;3.6;8.3;2.2;7.9;;;0;0;11;309;;;;0;0.008
BER;12.03.2025 19:00;6.2;5.7;6.5;5.2;4.6;92.7;8.8;5.1;933.1;997.9;997.1;;;3.7;22;1.9;6.8;13.3;3.6;13;;;0;0;0;300;;;;0;0.003
BER;12.03.2025 20:00;5.8;5.7;5.8;4.9;4.5;93.7;8.6;4.8;933;997.9;997;;;3.3;29;2.2;7.9;11.9;3.3;11.9;;;0;0;0;313;;;;0;0.003
BER;12.03.2025 21:00;5.7;5.6;5.7;4.9;4.7;93;8.5;4.6;932.7;997.6;996.7;;;3.5;31;1.8;6.5;12.6;3.5;12.6;;;0;0;0;319;;;;0;0.003
BER;12.03.2025 22:00;5.6;5.4;5.7;4.8;4.5;93.9;8.5;4.6;932.4;997.3;996.4;;;3.6;27;2.1;7.6;13;3.5;12.6;;;0;0;0;313;;;;0;0.002
BER;12.03.2025 23:00;5.2;5.1;5.3;4.5;4.2;91.3;8.1;3.9;932.1;997.1;996.1;;;4.2;18;2.6;9.4;15.1;4.2;15.1;;;0;0;0;320;;;;0;0.004
BER;13.03.2025 00:00;4.9;4.8;5;4.4;4.2;92.5;8;3.8;931.6;996.6;995.5;;;4.8;24;2.8;10.1;17.3;4.8;17.3;;;0;0;0;325;;;;0;0.004
BER;13.03.2025 01:00;4.7;4.5;4.8;4;3.4;94.4;8.1;3.9;931.1;996.2;995;;;4.6;23;2.6;9.4;16.6;4.5;16.2;;;0;0;0;310;;;;0;0.003
BER;13.03.2025 02:00;4.5;4.4;4.5;3.8;3.5;94.8;8;3.7;930.4;995.5;994.3;;;4.4;23;2.5;9;15.8;4.3;15.5;;;0;0;0;316;;;;0;0.002
BER;13.03.2025 03:00;4.5;4.4;4.6;4.1;4;95.2;8;3.8;929.9;994.9;993.7;;;3.1;13;1.8;6.5;11.2;3.1;11.2;;;0;0;0;328;;;;0;0.001
BER;13.03.2025 04:00;4.6;4.4;4.7;4;3.6;94.4;8;3.8;929.9;994.9;993.7;;;7.1;225;1.2;4.3;25.6;7;25.2;;;1.8;0;0;327;;;;0;0.001
BER;13.03.2025 05:00;4.6;4.6;4.6;3.8;3.8;92.3;7.8;3.5;929.8;994.8;993.6;;;1.9;162;1;3.6;6.8;1.9;6.8;;;0.2;0;0;323;;;;0;0.001
BER;13.03.2025 06:00;4.6;4.5;4.7;3.9;3.8;94.2;8;3.7;929.8;994.8;993.6;;;1.6;180;0.5;1.8;5.8;1.6;5.8;;;0;0;1;323;;;;0;0
BER;13.03.2025 07:00;4.9;4.7;5.2;4.4;4;92;8;3.7;930.1;995;993.9;;;2;188;0.9;3.2;7.2;1.9;6.8;;;0;0;22;324;;;;0;0.019
BER;13.03.2025 08:00;5.3;5.1;5.5;4.9;4.7;88.8;7.9;3.6;930.6;995.5;994.5;;;9;204;2.3;8.3;32.4;8.6;31;;;0.3;0;40;330;;;;0;0.033
BER;13.03.2025 09:00;5.2;5;5.4;4.9;4.5;82.6;7.3;2.4;931.2;996.1;995.1;;;9.1;233;3.2;11.5;32.8;8.7;31.3;;;0;0;140;290;;;;3;0.072
BER;13.03.2025 10:00;7.4;6.3;8.5;10.4;7.6;65.8;6.8;1.4;931.5;995.9;995.4;;;13.7;231;6.4;23;49.3;13.5;48.6;;;0;0;606;270;;;;56;0.245
BER;13.03.2025 11:00;8;7.4;8.2;11.4;10.3;58.1;6.2;0.3;931.5;995.7;995.4;;;17.8;237;9;32.4;64.1;17.7;63.7;;;0;0;677;262;;;;55;0.285
BER;13.03.2025 12:00;8.7;7.9;9.3;11.9;10.2;53.8;6;-0.1;931.5;995.6;995.4;;;15.8;251;8.3;29.9;56.9;15.5;55.8;;;0;0;673;273;;;;48;0.304
BER;13.03.2025 13:00;9.4;9;10;13;11.7;49.6;5.9;-0.6;931.6;995.5;995.5;;;15;243;7.7;27.7;54;14.8;53.3;;;0;0;657;276;;;;49;0.319
BER;13.03.2025 14:00;9.7;9.4;9.9;12.8;11.7;47.8;5.8;-0.9;931.8;995.7;995.7;;;15.5;240;7.6;27.4;55.8;14.8;53.3;;;0;0;601;272;;;;51;0.306
BER;13.03.2025 15:00;9;8.6;9.6;11.7;10.7;51.1;5.8;-0.6;932.2;996.3;996.2;;;11.8;253;6.1;22;42.5;11.5;41.4;;;0;0;434;272;;;;45;0.229
BER;13.03.2025 16:00;8.6;8.2;9;11.4;9.8;53.2;5.9;-0.4;932.7;996.9;996.7;;;9.1;259;3.8;13.7;32.8;8.9;32;;;0;0;340;286;;;;44;0.166
BER;13.03.2025 17:00;7.4;7;7.9;7.5;6.4;55.1;5.7;-1;933.3;997.8;997.3;;;7.1;272;3.1;11.2;25.6;7.1;25.6;;;0;0;100;285;;;;5;0.074
BER;13.03.2025 18:00;6.5;6.1;6.8;5.7;4.8;58.5;5.7;-1;934.2;999;998.3;;;5.5;275;2.3;8.3;19.8;5.5;19.8;;;0;0;9;301;;;;4;0.039
BER;13.03.2025 19:00;5.5;5;5.9;4.1;3.8;59;5.3;-1.9;935;1000.1;999.1;;;4.6;293;1.6;5.8;16.6;4.5;16.2;;;0;0;0;297;;;;0;0.018
BER;13.03.2025 20:00;5.1;5;5.2;3.9;3.7;59.7;5.3;-2.1;935.5;1000.7;999.6;;;2.8;304;0.8;2.9;10.1;2.7;9.7;;;0;0;0;312;;;;0;0.01
BER;13.03.2025 21:00;4.8;4.5;5;3.8;3.6;62.3;5.3;-1.9;935.9;1001.2;1000.1;;;2.3;262;0.8;2.9;8.3;2.2;7.9;;;0;0;0;312;;;;0;0.009
BER;13.03.2025 22:00;4.4;4;4.7;3.5;3.2;66.6;5.6;-1.4;936.4;1001.9;1000.6;;;1.6;270;0.5;1.8;5.8;1.6;5.8;;;0;0;0;313;;;;0;0.005
BER;13.03.2025 23:00;4;3.6;4.3;3.1;2.7;69.5;5.7;-1;936.8;1002.4;1001;;;2.1;360;0.8;2.9;7.6;2;7.2;;;0;0;0;313;;;;0;0.007
BER;14.03.2025 00:00;3.4;3.2;3.6;2.5;2.3;77.9;6.1;-0.1;937.1;1002.9;1001.3;;;2.1;31;0.7;2.5;7.6;2.1;7.6;;;0;0;0;310;;;;0;0.004
BER;14.03.2025 01:00;3;2.9;3.2;2.4;2.1;77;5.9;-0.6;937.2;1003.1;1001.4;;;3.3;49;1.9;6.8;11.9;3.2;11.5;;;0;0;0;303;;;;0;0.01
BER;14.03.2025 02:00;2.7;2.5;2.8;1.9;1.7;79.6;5.9;-0.5;937.1;1003.1;1001.3;;;2.5;42;1.4;5;9;2.5;9;;;0;0;0;299;;;;0;0.007
BER;14.03.2025 03:00;2.4;2.1;2.7;1.5;1.2;81.7;5.9;-0.5;936.7;1002.7;1000.9;;;2.3;36;1.4;5;8.3;2.2;7.9;;;0;0;0;294;;;;0;0.006
BER;14.03.2025 04:00;2;1.9;2.1;1;0.9;87.4;6.2;0.1;936.4;1002.5;1000.6;;;4.5;23;2.3;8.3;16.2;4.4;15.8;;;0;0;0;282;;;;0;0.005
BER;14.03.2025 05:00;1.9;1.9;2;1;0.9;87.6;6.1;0.1;936.5;1002.6;1000.7;;;5.9;27;3.3;11.9;21.2;5.9;21.2;;;0;0;0;285;;;;0;0.006
BER;14.03.2025 06:00;2;2;2.1;1.4;1.3;84.6;6;-0.3;936.7;1002.8;1000.9;;;5.6;27;3.3;11.9;20.2;5.4;19.4;;;0;0;1;299;;;;0;0.008
BER;14.03.2025 07:00;2.1;1.9;2.3;1.6;1.3;85.6;6.1;-0.1;937;1003.1;1001.2;;;5.2;27;3.1;11.2;18.7;5.1;18.4;;;0;0;26;291;;;;0;0.026
BER;14.03.2025 08:00;2.6;2.4;2.8;2.9;2.3;83.1;6.1;0;937.5;1003.5;1001.7;;;7.5;30;3.8;13.7;27;7.5;27;;;0;0;99;300;;;;0;0.05
BER;14.03.2025 09:00;3.3;2.8;3.9;5.2;3.5;76.4;5.9;-0.5;937.7;1003.6;1002;;;7.1;26;3.8;13.7;25.6;7.1;25.6;;;0;0;261;294;;;;5;0.104
BER;14.03.2025 10:00;4.2;4;4.5;7.2;6.9;71.3;5.9;-0.5;938;1003.6;1002.3;;;7;32;4.3;15.5;25.2;6.9;24.8;;;0;0;358;286;;;;4;0.146
BER;14.03.2025 11:00;4.5;4.3;4.6;7.5;7;68.1;5.7;-0.9;938.2;1003.8;1002.5;;;8.3;46;3.8;13.7;29.9;8;28.8;;;0;0;345;305;;;;1;0.152
BER;14.03.2025 12:00;5.2;4.9;5.4;8.2;7.8;66.5;5.9;-0.6;938.3;1003.7;1002.6;;;8.4;43;4.1;14.8;30.2;8;28.8;;;0;0;373;301;;;;1;0.168
BER;14.03.2025 13:00;6.2;5.8;6.7;10.5;9.3;63.9;6.1;-0.1;938.2;1003.3;1002.5;;;9.5;43;5.4;19.4;34.2;9.3;33.5;;;0;0;611;279;;;;53;0.245
BER;14.03.2025 14:00;5.9;5.6;6.2;8.9;8.3;63.7;5.9;-0.5;938.5;1003.7;1002.8;;;8.7;49;4.5;16.2;31.3;8.6;31;;;0;0;377;297;;;;8;0.173
BER;14.03.2025 15:00;5.8;5.6;5.9;7.8;7.4;63.6;5.9;-0.6;938.8;1004.1;1003.1;;;6.3;70;2.9;10.4;22.7;6.2;22.3;;;0;0;227;310;;;;0;0.119
BER;14.03.2025 16:00;5.7;5.6;5.8;6.5;5.8;63.2;5.8;-0.8;938.8;1004.1;1003.1;;;5.8;67;2.9;10.4;20.9;5.8;20.9;;;0;0;117;311;;;;0;0.081
BER;14.03.2025 17:00;5.5;5.3;5.7;5.3;4.9;66;5.9;-0.4;939.2;1004.6;1003.5;;;5.1;56;2.4;8.6;18.4;5;18;;;0;0;26;318;;;;0;0.047
BER;14.03.2025 18:00;4.5;4.2;5;3.3;3;75.5;6.4;0.5;939.7;1005.4;1004.1;;;7.3;46;3;10.8;26.3;7.1;25.6;;;0.1;0;2;324;;;;0;0.015
BER;14.03.2025 19:00;3.9;3.6;4.1;2.7;2.2;82.4;6.7;1.2;939.8;1005.7;1004.2;;;5.8;37;2.1;7.6;20.9;5.6;20.2;;;0;0;0;309;;;;0;0.008
BER;14.03.2025 20:00;3.5;3.4;3.6;1.9;1.8;82.4;6.5;0.8;940.2;1006.2;1004.6;;;5.1;31;2.2;7.9;18.4;4.9;17.6;;;0;0;0;281;;;;0;0.008
BER;14.03.2025 21:00;3.5;3.4;3.6;2.6;1.9;84.7;6.6;1.2;940.5;1006.5;1004.9;;;3.9;24;1.8;6.5;14;3.8;13.7;;;0;0;0;312;;;;0;0.006
BER;14.03.2025 22:00;3.4;3.3;3.6;2.9;2.8;81.8;6.4;0.6;940.6;1006.6;1005;;;6.3;35;2.6;9.4;22.7;6.1;22;;;0;0;0;318;;;;0;0.009
BER;14.03.2025 23:00;3.2;3.1;3.3;2.8;2.7;77.8;6;-0.3;940.6;1006.7;1005;;;7.7;26;3.7;13.3;27.7;7.5;27;;;0;0;0;317;;;;0;0.013
BER;15.03.2025 00:00;3;3;3.1;2.6;2.6;77.3;5.9;-0.6;940.7;1006.8;1005.1;;;8.9;31;4.3;15.5;32;8.3;29.9;;;0;0;0;316;;;;0;0.015
BER;15.03.2025 01:00;3;2.9;3;2.5;2.4;77.9;5.9;-0.5;940.5;1006.6;1004.9;;;10.4;33;5.9;21.2;37.4;10.2;36.7;;;0;0;0;310;;;;0;0.016
BER;15.03.2025 02:00;2.8;2.7;2.9;2.3;2.2;80.8;6;-0.2;940.2;1006.4;1004.6;;;11.2;36;6.2;22.3;40.3;10.8;38.9;;;0;0;0;308;;;;0;0.014
BER;15.03.2025 03:00;2.7;2.6;2.8;2.3;2.3;82.1;6.1;-0.1;940.1;1006.3;1004.5;;;9;41;5.1;18.4;32.4;8.9;32;;;0;0;0;311;;;;0;0.012
BER;15.03.2025 04:00;2.6;2.5;2.6;2.2;2.2;84.9;6.2;0.3;940.3;1006.5;1004.7;;;5.5;48;2.4;8.6;19.8;5.4;19.4;;;0;0;0;315;;;;0;0.007
BER;15.03.2025 05:00;2.6;2.5;2.6;2.2;2;85;6.2;0.3;940.6;1006.9;1005;;;2.8;39;1.4;5;10.1;2.7;9.7;;;0;0;0;316;;;;0;0.005
BER;15.03.2025 06:00;2.5;2.5;2.6;2;1.9;86.7;6.4;0.5;940.8;1007;1005.2;;;3.3;53;1.5;5.4;11.9;3.2;11.5;;;0;0;1;316;;;;0;0.004
BER;15.03.2025 07:00;2.5;2.5;2.6;2.2;2.1;90.7;6.6;1.2;941;1007.3;1005.4;;;3.5;48;1.5;5.4;12.6;3.4;12.2;;;0;0;12;317;;;;0;0.019
BER;15.03.2025 08:00;3;2.7;3.2;2.9;2.6;92.6;7;1.9;941.2;1007.4;1005.7;;;2.4;37;1;3.6;8.6;2.3;8.3;;;0;0;36;320;;;;0;0.026
BER;15.03.2025 09:00;3.4;3.3;3.5;3.4;3.3;93;7.3;2.4;941.5;1007.6;1006;;;3.9;29;1.2;4.3;14;3.8;13.7;;;0.1;0;38;323;;;;0;0.029
